country;site;species;ID;Ncensus;diameter;CE;repro;flo;unripefru;ripefru;fru
Cameroon;Mamfe;Lophira_alata;191;24;90.9;emergent;1;1;1;0;NA
Cameroon;Mamfe;Lophira_alata;193;24;112.4;emergent;1;1;1;1;NA
Cameroon;Mamfe;Lophira_alata;194;24;58.8;emergent;1;1;1;0;NA
Cameroon;Mamfe;Lophira_alata;195;24;69.5;emergent;1;1;1;1;NA
Cameroon;Mamfe;Lophira_alata;196;24;82.5;emergent;1;0;1;1;NA
Cameroon;Mamfe;Lophira_alata;197;24;65.4;emergent;1;1;1;1;NA
Cameroon;Mamfe;Lophira_alata;198;24;87.9;emergent;1;1;1;1;NA
Cameroon;Mamfe;Lophira_alata;199;24;60.9;emergent;1;1;1;0;NA
Cameroon;Mamfe;Lophira_alata;200;24;82;emergent;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;10;71;89.4;emergent;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;11;71;37.8;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;12;71;104.5;emergent;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;13;71;41.7;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;14;71;93.3;emergent;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;16;71;73.6;canopy;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;17;71;111.7;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;18;71;42.7;emergent;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;19;71;37.3;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;20;71;15.1;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;21;71;16.2;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;22;71;38.2;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;23;71;59.6;canopy;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;24;71;33.4;subcanopy;1;1;0;1;NA
Congo;Pokola1;Lophira_alata;25;71;62.6;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;26;71;106.1;subcanopy;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;27;71;10.1;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;28;71;12.3;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;29;71;54.9;subcanopy;1;1;0;1;NA
Congo;Pokola1;Lophira_alata;3;71;64;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;30;71;39;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;31;71;18.7;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;32;71;43.4;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;33;71;51;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;34;71;61.2;emergent;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;35;71;28.4;canopy;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;36;71;25.3;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;37;71;35.3;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;38;71;17.4;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;39;71;24.2;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;4;71;79.7;canopy;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;40;71;18.6;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;41;71;72.6;emergent;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;42;71;38.8;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;43;71;44.7;subcanopy;1;1;1;0;NA
Congo;Pokola1;Lophira_alata;44;71;59.9;subcanopy;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;45;71;117.6;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;46;71;65.3;subcanopy;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;47;71;44.9;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;48;71;122.7;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;49;64;19;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;5;71;123.9;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;50;71;76.2;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;51;71;70.2;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;52;71;75.4;emergent;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;53;71;99.5;emergent;1;0;0;1;NA
Congo;Pokola1;Lophira_alata;54;71;72.6;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;55;71;91.2;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;56;71;58.6;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;57;71;62.2;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;58;71;101.5;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;59;71;17.8;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;6;71;118;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;60;71;22.2;canopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;61;71;100.8;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;62;71;45.5;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;64;71;18.2;subcanopy;0;0;0;0;NA
Congo;Pokola1;Lophira_alata;66;69;27.8;subcanopy;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;7;71;52.9;emergent;1;0;1;0;NA
Congo;Pokola1;Lophira_alata;8;71;74.5;emergent;1;1;1;1;NA
Congo;Pokola1;Lophira_alata;9;71;82.1;canopy;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-1-1-220;94;19;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-1-1-439;94;46;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-1-2-693;94;23;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-2-1-270;94;28;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-2-2-291;94;21;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-2-3-383;94;23;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-2-3-513;94;30;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-2-3-525;94;56;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-2-3-846;94;17;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-2-3-995;94;19;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-3-2-93;94;27;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-3-3-118;94;23;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-3-3-641;94;110;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-4-2-703;94;28;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-4-3-160;94;37;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-4-4-587;94;23;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-5-1-717;94;25;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-5-1-749;94;16;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-5-2-4;94;29;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-6-1-679;94;19;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-6-3-228;94;20;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;1-6-3-681;94;23;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-1-1-492;94;44;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-2-1-673;94;20;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-2-2-556;94;63;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-2-4-190;94;54;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-3-4-315;94;49;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-4-2-660;94;18;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-4-3-176;94;52;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Lovoa_trichilioides;2-4-3-234;94;27;NA;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;10;71;33.1;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;100;69;68.3;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;101;73;10.3;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;102;42;55.5;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;103;14;59.1;emergent;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;104;74;61.1;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;105;74;11.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;106;74;10.5;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;107;74;61.6;emergent;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;108;55;18.1;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;109;69;73.1;canopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;11;72;48.5;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;110;74;15.5;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;111;72;75.3;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;112;71;10.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;113;73;16.5;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;114;38;69;canopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;115;74;64;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;116;74;57.7;canopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;117;72;83.1;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;118;45;67;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;119;74;68.1;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;12;68;27.5;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;120;74;59.4;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;121;74;60;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;13;68;28.2;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;14;72;28.1;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;15;72;24.2;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;16;69;27.2;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;17;33;36.7;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;18;73;25.3;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;19;73;15.4;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;2;72;25.4;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;20;73;21.6;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;21;73;51.4;canopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;22;73;22.3;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;23;73;16.6;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;24;75;24;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;25;73;31.5;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;26;75;50.5;emergent;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;27;72;48.4;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;28;72;45.7;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;29;73;56.6;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;3;72;50.2;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;30;55;43.7;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;31;69;14.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;32;72;23.1;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;33;73;51.6;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;34;70;21.2;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;35;73;47.6;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;36;21;43;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;37;73;34.7;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;38;71;43.3;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;39;70;19.7;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;4;73;13.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;40;70;21.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;41;9;34;canopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;42;67;46.5;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;43;72;41.5;canopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;44;69;18.8;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;45;73;28.4;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;46;73;37.6;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;47;73;53.1;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;48;73;29.9;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;49;72;37.3;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;5;72;43.4;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;50;73;15.5;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;51;73;40.6;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;52;71;33.3;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;53;72;40;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;54;73;50.7;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;55;72;55.2;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;56;73;25.2;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;57;73;33.1;emergent;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;58;71;48.5;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;59;72;44.7;canopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;6;69;24.1;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;60;72;60.1;canopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;61;72;43.1;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;62;50;36.2;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;63;22;35.8;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;64;10;14.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;65;68;32;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;66;71;54.6;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;67;73;46.9;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;68;73;22.8;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;69;73;39.8;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;7;73;38.3;subcanopy;1;0;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;70;73;52.6;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;71;71;23;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;72;74;51.8;canopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;73;74;20.6;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;74;74;49.8;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;75;74;62.6;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;76;74;15.4;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;77;74;48.5;emergent;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;78;71;37;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;79;73;30.8;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;8;73;50.1;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;80;73;43.3;subcanopy;1;0;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;81;73;30.8;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;82;73;30.7;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;83;73;40.4;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;84;73;48.9;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;85;70;77.3;canopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;86;43;65.5;emergent;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;87;74;51.7;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;88;74;15.9;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;89;74;69.6;canopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;9;73;36.5;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;90;73;55.3;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;91;73;57.1;canopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;92;69;53;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;93;73;11.9;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;94;73;66.3;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;95;73;66.5;canopy;1;1;1;1;NA
Cameroon;Mbang2;Mansonia_altissima;96;69;16.2;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;97;73;55.9;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Mansonia_altissima;98;25;53.2;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Mansonia_altissima;99;74;13.5;subcanopy;1;1;0;0;NA
Cameroon;Mindourou3;Mansonia_altissima;1;46;47;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;10;46;29.6;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;11;46;35.8;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;12;16;48.3;canopy;1;1;1;0;NA
Cameroon;Mindourou3;Mansonia_altissima;13;46;40.5;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;14;46;45.1;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;15;46;36;subcanopy;1;0;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;16;46;34.7;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;17;46;52.4;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;18;46;26.3;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;19;46;51;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;2;46;54.4;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;21;46;57.1;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;22;46;42.1;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;23;46;44.9;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;24;46;28.6;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;25;46;21.7;subcanopy;0;0;0;0;NA
Cameroon;Mindourou3;Mansonia_altissima;26;46;25;canopy;0;0;0;0;NA
Cameroon;Mindourou3;Mansonia_altissima;27;46;27;subcanopy;1;0;1;0;NA
Cameroon;Mindourou3;Mansonia_altissima;28;46;20.3;subcanopy;1;0;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;29;46;21.1;subcanopy;0;0;0;0;NA
Cameroon;Mindourou3;Mansonia_altissima;3;46;45.5;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;30;46;35;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;31;46;41.1;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;32;46;23.6;subcanopy;1;1;1;0;NA
Cameroon;Mindourou3;Mansonia_altissima;33;46;64.6;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;34;45;49.5;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;35;46;68.7;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;36;45;51.9;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;37;46;26.6;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;38;46;56;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;39;46;47.4;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;4;46;37.4;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;40;46;41.2;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;41;46;41.3;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;42;46;49.3;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;43;46;46.9;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;44;30;57.7;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;45;45;57.2;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;46;46;47.3;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;47;46;36.5;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;48;46;50.8;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;49;46;51.4;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;5;45;63;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;50;46;32.5;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;51;45;16.9;canopy;0;0;0;0;NA
Cameroon;Mindourou3;Mansonia_altissima;52;45;42.1;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;53;46;51.6;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;54;45;35.4;emergent;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;55;45;18.2;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;6;45;52.2;canopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;7;46;23.6;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;8;46;29.4;subcanopy;1;1;1;1;NA
Cameroon;Mindourou3;Mansonia_altissima;9;46;33.2;emergent;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-1-2-222;94;32;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-1-3-174;94;104;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-1-4-14;94;43;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-1-4-260;94;46;NA;1;1;0;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-2-1-330;94;25;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-2-3-10;94;48;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-2-3-336;94;39;NA;1;1;0;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-2-4-200;94;42;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-3-1-415;94;127;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-3-2-565;94;24;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-4-2-171;94;26;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-4-4-174;94;37;NA;1;1;0;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-5-2-576;94;39;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-6-2-535;94;31;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-6-3-338;94;37;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-2-1-125;94;35;NA;1;1;0;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-2-1-454;94;21;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-2-2-739;94;23;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-6-1-139;94;23;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-6-1-731;94;26;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;1-6-2-601;94;32;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;2-1-1-573;94;56;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Milicia_excelsa;2-2-2-313;94;88;NA;1;1;1;1;NA
